,Time,Yaw Rate,Acceleration Y,Yaw Angular Acceleration,Acceleration X
5981,30.093525,44.475,0.5601778000000001,-25.75,-0.1551732
5982,30.098525,44.345,0.524888,-26.875,-0.155428
5983,30.10352,44.230000000000004,0.5008094000000001,-24.625,-0.15224300000000002
5984,30.108525,44.165,0.48883380000000004,-17.75,-0.141414
5985,30.11352,44.2,0.48934340000000004,-2.875,-0.1179724
5986,30.11852,44.305,0.5032300000000001,13.75,-0.0793702
5987,30.12353,44.410000000000004,0.5269264,21.125,-0.0296842
5988,30.128525,44.44,0.5603052000000001,13.75,0.0214032
5989,30.13352,44.305,0.597506,-10.875,0.0601328
5990,30.13862,43.995,0.628719,-44.625,0.0727454
5991,30.14352,43.52,0.6466824,-78.25,0.054145000000000006
5992,30.148525,42.93,0.646555,-106.25,0.0109564
5993,30.15353,42.29,0.6302478,-122.875,-0.0425516
5994,30.158525,41.69,0.6018376000000001,-124.0,-0.0903266
5995,30.16352,41.205,0.5689684,-108.625,-0.12090260000000001
5996,30.168525,40.910000000000004,0.5340608,-78.25,-0.1303302
5997,30.17352,40.84,0.5009368000000001,-36.625,-0.1202656
5998,30.17853,41.005,0.4730362,9.75,-0.09580480000000001
5999,30.183595,41.345,0.4550728,50.25,-0.0591136
6000,30.18853,41.77,0.4499768,76.625,-0.0141414
6001,30.19352,42.17,0.45965920000000005,82.875,0.0332514
6002,30.19853,42.44,0.4791514,66.875,0.0794976
6003,30.20352,42.49,0.5038670000000001,32.0,0.1174628
6004,30.20853,42.31,0.5273086,-13.125,0.13886600000000002
6005,30.21353,41.935,0.543361,-55.375,0.13912080000000002
6006,30.21853,41.455,0.5466734,-85.125,0.11669840000000001
6007,30.223525,40.965,0.533169,-97.125,0.07503860000000001
6008,30.22858,40.545,0.5046314000000001,-91.375,0.025352600000000003
6009,30.23352,40.230000000000004,0.4704882,-73.75,-0.022167600000000003
6010,30.238525,40.03,0.44003960000000003,-51.375,-0.058604
6011,30.24359,39.93,0.4224584,-29.75,-0.080899
6012,30.24853,39.895,0.4209296,-13.125,-0.08994440000000001
6013,30.253525,39.895,0.43239560000000005,-3.375,-0.08879780000000001
6014,30.25853,39.915,0.4521426,1.75,-0.0812812
6015,30.263525,39.93,0.4744376,3.375,-0.0708344
6016,30.268525,39.935,0.49405720000000003,2.25,-0.057457400000000006
6017,30.273535,39.945,0.5055232000000001,1.125,-0.0430612
6018,30.27853,39.93,0.5067972000000001,-0.625,-0.0276458
6019,30.283525,39.910000000000004,0.4978792,-3.375,-0.0132496
6020,30.28853,39.885,0.48386520000000005,-4.625,-0.0011466
6021,30.29352,39.875,0.4718896,-3.375,0.0085358
6022,30.29855,39.87,0.46768540000000003,-1.75,0.0169442
6023,30.30353,39.875,0.4727814,0.0,0.025480000000000003
6024,30.30853,39.89,0.48437480000000005,2.25,0.0341432
6025,30.313525,39.915,0.4995354,4.0,0.0429338
6026,30.31853,39.955,0.5148234,6.25,0.050832600000000006
6027,30.32352,40.04,0.5307484,12.625,0.0561834
6028,30.32853,40.185,0.5451446,22.875,0.059241
6029,30.333535,40.410000000000004,0.5545722000000001,37.125,0.0589862
6030,30.338525,40.72,0.5561010000000001,53.75,0.0556738
6031,30.343525,41.08,0.5473104,66.875,0.050960000000000005
6032,30.34859,41.465,0.5297292,74.25,0.0454818
6033,30.35352,41.845,0.5079438000000001,76.625,0.0405132
6034,30.35853,42.21,0.48908860000000004,74.875,0.0361816
6035,30.363535,42.56,0.4759664,71.375,0.031213
6036,30.36853,42.905,0.4706156,69.125,0.0259896
6037,30.373525,43.25,0.47138,69.125,0.0192374
6038,30.37853,43.63,0.4753294,72.625,0.0091728
6039,30.383525,44.045,0.48271860000000005,79.375,-0.0022932
6040,30.3886,44.51,0.49418460000000003,88.0,-0.0160524
6041,30.39353,45.005,0.5101096,96.0,-0.029302
6042,30.39853,45.53,0.5304936,102.25,-0.0392392
6043,30.403525,46.07,0.5526612000000001,106.25,-0.047902400000000005
6044,30.40853,46.615,0.572663,108.625,-0.055036800000000004
6045,30.413525,47.155,0.5870592,108.625,-0.061534200000000004
6046,30.41853,47.665,0.5944484,104.625,-0.0671398
6047,30.42353,48.115,0.5966142,96.0,-0.0708344
6048,30.42853,48.480000000000004,0.5957224,81.75,-0.071344
6049,30.43358,48.745000000000005,0.5910086,62.875,-0.0684138
6050,30.438535,48.910000000000004,0.5817084,42.875,-0.0619164
6051,30.443525,49.01,0.5724082,26.875,-0.0552916
6052,30.44853,49.135,0.570115,22.875,-0.052234
6053,30.45359,49.385,0.5845112,37.125,-0.0527436
6054,30.458535,49.83,0.6194188,69.125,-0.054782000000000004
6055,30.463525,50.505,0.6679582000000001,112.0,-0.054272400000000005
6056,30.468535,51.385,0.7173894000000001,155.375,-0.047392800000000006
6057,30.473525,52.395,0.7530614,189.125,-0.0357994
6058,30.47853,53.425000000000004,0.7658014000000001,204.0,-0.0247156
6059,30.483535,54.365,0.7521696,197.125,-0.0155428
6060,30.48853,55.17,0.7154784000000001,174.875,-0.0115934
6061,30.493525,55.815,0.6668116000000001,145.125,-0.0107016
6062,30.49853,56.31,0.6181448,113.75,-0.0098098
6063,30.503525,56.685,0.5823454,86.875,-0.0075166
6064,30.50853,56.995000000000005,0.5670574,68.625,-0.0020384
6065,30.513535,57.265,0.5730452,57.75,0.0052234000000000004
6066,30.518535,57.515,0.5966142,52.0,0.012867400000000001
6067,30.52353,57.755,0.6291012,49.125,0.0201292
6068,30.52853,57.96,0.6614608000000001,44.625,0.0262444
6069,30.533525,58.095,0.684138,34.25,0.0309582
6070,30.53853,58.11,0.6920368,14.875,0.0319774
6071,30.543535,58.005,0.6855394,-9.125,0.028792400000000003
6072,30.54853,57.83,0.670761,-28.0,0.0200018
6073,30.55353,57.645,0.6547086000000001,-36.0,0.0081536
6074,30.55859,57.550000000000004,0.642096,-28.0,-0.0001274
6075,30.563525,57.57,0.6348342,-7.375,-0.0016562
6076,30.56853,57.715,0.631904,16.625,0.0040768
6077,30.57353,57.935,0.631267,36.625,0.014651
6078,30.57853,58.17,0.6336876,45.75,0.027263600000000002
6079,30.583525,58.375,0.6406946,44.0,0.0386022
6080,30.588535,58.550000000000004,0.6541990000000001,37.75,0.0472654
6081,30.5936,58.675000000000004,0.6756022,29.75,0.054654600000000005
6082,30.598535,58.730000000000004,0.7031206,18.25,0.0594958
6083,30.603535,58.715,0.7336966,4.0,0.059878
6084,30.608535,58.6,0.7652918000000001,-13.125,0.057457400000000006
6085,30.61353,58.375,0.7952308,-33.75,0.0493038
6086,30.618535,58.08,0.8199464000000001,-52.0,0.0338884
6087,30.62353,57.745000000000005,0.836381,-63.375,0.0141414
6088,30.6286,57.415,0.8436428,-66.25,-0.0091728
6089,30.633535,57.155,0.842751,-58.875,-0.0335062
6090,30.63863,56.97,0.8347248,-44.625,-0.056693
6091,30.64353,56.865,0.8177806000000001,-29.125,-0.0746564
6092,30.648535,56.83,0.793065,-14.25,-0.0857402
6093,30.653525,56.85,0.7647822000000001,-1.125,-0.0903266
6094,30.6586,56.925000000000004,0.7366268,9.75,-0.08994440000000001
6095,30.66359,57.050000000000004,0.7125482000000001,20.0,-0.0843388
6096,30.66853,57.235,0.6920368,30.875,-0.072618
6097,30.673535,57.480000000000004,0.6730542,42.875,-0.052234
6098,30.678535,57.79,0.6594224000000001,55.375,-0.0219128
6099,30.68353,58.155,0.6506318,67.375,0.0163072
6100,30.68856,58.575,0.6499948,78.875,0.059241
6101,30.693535,59.045,0.6599320000000001,89.125,0.103831
6102,30.698535,59.550000000000004,0.6814626,97.125,0.142688
6103,30.70353,60.065,0.7166250000000001,101.75,0.17199
6104,30.708535,60.550000000000004,0.755482,100.0,0.19020820000000002
6105,30.713525,60.985,0.7837648,92.0,0.1978522
6106,30.718535,61.31,0.7923006,76.0,0.1989988
6107,30.723535,61.495000000000005,0.7791784,51.375,0.19352060000000001
6108,30.728535,61.53,0.7526792,22.25,0.17937920000000002
6109,30.73353,61.425000000000004,0.7213388000000001,-7.375,0.1577212
6110,30.738535,61.195,0.689871,-33.75,0.1303302
6111,30.74353,60.88,0.6629896000000001,-54.25,0.10128300000000001
6112,30.74855,60.49,0.64337,-70.25,0.0717262
6113,30.75354,60.025,0.6366178,-85.75,0.0421694
6114,30.758535,59.51,0.6466824,-98.25,0.011211200000000001
6115,30.763535,58.96,0.6750926,-106.25,-0.0201292
6116,30.76859,58.43,0.7204470000000001,-108.0,-0.047647600000000005
6117,30.77353,57.945,0.7793058,-101.75,-0.0667576
6118,30.77854,57.525,0.8445346,-90.25,-0.0731276
6119,30.78354,57.17,0.9073428,-77.125,-0.066885
6120,30.78854,56.870000000000005,0.9566466,-65.75,-0.051597000000000004
6121,30.793535,56.61,0.9825088000000001,-56.0,-0.030448600000000003
6122,30.798605,56.395,0.9790690000000001,-47.375,-0.0066248
6123,30.80353,56.230000000000004,0.9444162,-38.25,0.017199000000000002
6124,30.808555,56.11,0.8826272000000001,-28.625,0.041150200000000005
6125,30.81354,56.045,0.8014734,-18.25,0.0597506
6126,30.818535,56.035000000000004,0.7089810000000001,-7.375,0.0724906
6127,30.823535,56.09,0.6147050000000001,4.625,0.0793702
6128,30.828535,56.195,0.530621,16.0,0.08268260000000001
6129,30.833535,56.32,0.46666620000000003,22.875,0.086632
6130,30.838605,56.435,0.429975,24.0,0.0916006
6131,30.843585,56.51,0.4234776,18.875,0.0975884
6132,30.84854,56.545,0.4443712,10.875,0.1058694
6133,30.853535,56.550000000000004,0.48896120000000004,4.0,0.11478740000000001
6134,30.85854,56.525,0.5535530000000001,-1.75,0.1247246
6135,30.863535,56.495000000000005,0.6313944,-5.125,0.1351714
6136,30.868545,56.480000000000004,0.7125482000000001,-4.625,0.1421784
6137,30.87359,56.47,0.7868224,-2.875,0.1412866
6138,30.87854,56.44,0.8438976,-4.0,0.1288014
6139,30.883535,56.370000000000005,0.8753654000000001,-9.75,0.10268440000000001
6140,30.88857,56.230000000000004,0.8794422000000001,-21.125,0.0638274
6141,30.89353,56.015,0.858039,-35.375,0.0180908
6142,30.898535,55.75,0.8173984000000001,-48.0,-0.0250978
6143,30.90354,55.455,0.7711522000000001,-56.0,-0.058476600000000004
6144,30.90854,55.160000000000004,0.7354802,-58.875,-0.07542080000000001
6145,30.913535,54.875,0.7219758000000001,-58.25,-0.0742742
6146,30.91854,54.605000000000004,0.7322952,-55.375,-0.058476600000000004
6147,30.92353,54.32,0.7576478000000001,-55.375,-0.0321048
6148,30.92863,53.975,0.7810894,-62.875,-0.0007644
6149,30.933545,53.57,0.793702,-74.875,0.0268814
6150,30.93854,53.115,0.7910266,-86.25,0.044207800000000005
6151,30.943535,52.685,0.7766304,-88.625,0.050577800000000006
6152,30.94854,52.355000000000004,0.7545902,-76.0,0.048284600000000004
6153,30.953535,52.155,0.723632,-53.125,0.044590000000000005
6154,30.95854,52.065,0.6855394,-29.125,0.047647600000000005
6155,30.963545,52.025,0.646555,-13.125,0.058349200000000004
6156,30.96854,51.96,0.6158516,-10.25,0.07554820000000001
6157,30.973535,51.83,0.6022198000000001,-19.375,0.09631440000000001
6158,30.978585,51.6,0.6110104000000001,-36.0,0.11657100000000001
6159,30.98353,51.28,0.6367452,-54.875,0.1335152
6160,30.98861,50.905,0.6680856000000001,-69.75,0.1470196
6161,30.993545,50.505,0.6933108,-77.75,0.156065
6162,30.99854,50.095,0.703885,-80.625,0.1601418
6163,31.0036,49.695,0.6985342,-80.625,0.1593774
6164,31.008545,49.29,0.680953,-80.625,0.1542814
6165,31.013535,48.89,0.6581484000000001,-80.625,0.1461278
6166,31.01854,48.49,0.6364904,-80.0,0.135681
6167,31.02354,48.095,0.6233682,-79.375,0.12281360000000001
6168,31.02854,47.725,0.6218394,-76.625,0.10867220000000001
6169,31.033535,47.39,0.6329232,-70.875,0.09491300000000001
6170,31.03854,47.09,0.6508866,-63.375,0.084721
6171,31.04353,46.845,0.6660472000000001,-54.25,0.0798798
6172,31.048585,46.645,0.675857,-44.625,0.0814086
6173,31.053545,46.47,0.6813352,-37.75,0.0865046
6174,31.05854,46.29,0.689871,-35.375,0.0922376
6175,31.06354,46.105000000000004,0.7052864000000001,-36.625,0.09669660000000001
6176,31.06854,45.93,0.724269,-36.0,0.0941486
6177,31.073535,45.83,0.7366268,-27.375,0.08204560000000001
6178,31.07854,45.825,0.7314034,-10.875,0.061024600000000005
6179,31.08359,45.935,0.7009548,10.875,0.031595200000000004
6180,31.088545,46.15,0.6463002,32.625,-0.000637
6181,31.09354,46.43,0.5754658,49.125,-0.027391000000000002
6182,31.09854,46.75,0.5060328000000001,60.0,-0.0422968
6183,31.10354,47.085,0.4537988,65.75,-0.041405000000000004
6184,31.108545,47.43,0.4285736,68.0,-0.0243334
6185,31.113545,47.755,0.4264078,66.875,0.0026754
6186,31.11854,48.03,0.43825600000000003,60.0,0.0323596
6187,31.12354,48.225,0.45749340000000005,46.875,0.058349200000000004
6188,31.12854,48.325,0.4805528,29.75,0.0778414
6189,31.133535,48.315,0.5099822,9.125,0.0916006
6190,31.13854,48.195,0.5456542,-13.125,0.10128300000000001
6191,31.143545,47.975,0.5845112,-33.75,0.11020100000000001
6192,31.148545,47.67,0.6222216,-52.625,0.1173354
6193,31.15354,47.295,0.6548360000000001,-68.0,0.12599860000000002
6194,31.158545,46.89,0.6810804,-77.75,0.13708240000000002
6195,31.16362,46.49,0.7008274,-80.625,0.149695
6196,31.168545,46.13,0.7157332000000001,-76.0,0.16600220000000002
6197,31.173545,45.835,0.7266896,-65.75,0.183456
6198,31.17854,45.59,0.7321678,-54.25,0.1997632
6199,31.18354,45.37,0.730639,-46.25,0.212121
6200,31.18859,45.15,0.7213388000000001,-44.0,0.21556080000000002
6201,31.193535,44.915,0.7055412000000001,-45.75,0.2079168
6202,31.198545,44.68,0.6857942,-46.875,0.19020820000000002
6203,31.203545,44.455,0.6671938000000001,-45.75,0.16612960000000002
6204,31.2086,44.245,0.6539442000000001,-43.375,0.1415414
6205,31.21354,44.03,0.647192,-42.875,0.1205204
6206,31.218545,43.795,0.6468098,-45.125,0.1047228
6207,31.22354,43.52,0.6474468,-50.875,0.093002
6208,31.228545,43.225,0.6448988,-57.125,0.0852306
6209,31.23355,42.945,0.637,-57.75,0.0794976
6210,31.23854,42.71,0.6231134,-51.375,0.0746564
6211,31.24354,42.535000000000004,0.6054048000000001,-40.625,0.0710892
6212,31.248545,42.45,0.5846386,-25.75,0.064974
6213,31.25358,42.44,0.563745,-9.75,0.0555464
6214,31.258545,42.505,0.5475652,5.125,0.0428064
6215,31.263545,42.6,0.5415774,16.0,0.030193800000000003
6216,31.268545,42.715,0.5501132000000001,21.125,0.026117
6217,31.273545,42.795,0.5711342,19.375,0.0323596
6218,31.278545,42.835,0.6014554000000001,12.0,0.048029800000000004
6219,31.28354,42.865,0.6381466,6.875,0.0665028
6220,31.28854,42.905,0.6750926,6.875,0.0812812
6221,31.29359,43.035000000000004,0.7043946,17.125,0.09019920000000001
6222,31.298545,43.315,0.7212114000000001,41.125,0.0928746
6223,31.30354,43.77,0.7190456000000001,73.75,0.0916006
6224,31.308545,44.405,0.6982794,109.125,0.09019920000000001
6225,31.313535,45.155,0.6641362000000001,138.25,0.0907088
6226,31.318545,45.92,0.6209476,151.375,0.093002
6227,31.32355,46.63,0.5747014,147.375,0.09542260000000001
6228,31.328545,47.230000000000004,0.5308758,130.875,0.09580480000000001
6229,31.33354,47.730000000000004,0.49354760000000003,110.25,0.09529520000000001
6230,31.338545,48.135,0.4687046,90.875,0.09580480000000001
6231,31.34354,48.435,0.46220720000000004,70.25,0.100009
6232,31.3486,48.63,0.4799158,49.125,0.10943660000000001
6233,31.35355,48.715,0.5262894,28.0,0.12345060000000001
6234,31.358545,48.69,0.6003088000000001,6.25,0.14039480000000001
6235,31.36354,48.59,0.691145,-12.625,0.1591226
6236,31.368545,48.43,0.7831278,-26.25,0.1756846
6237,31.37354,48.24,0.8589308,-34.875,0.185367
6238,31.378545,48.065,0.903903,-36.625,0.1877876
6239,31.38355,47.905,0.9120566,-33.75,0.1807806
6240,31.388545,47.755,0.8855574,-30.875,0.16498300000000002
6241,31.39354,47.615,0.833833,-28.625,0.1438346
6242,31.39859,47.52,0.7691138000000001,-23.375,0.11618880000000001
6243,31.40354,47.525,0.703248,-9.125,0.0861224
6244,31.40855,47.675000000000004,0.6456632,15.375,0.057457400000000006
6245,31.4136,47.975,0.599417,45.125,0.0329966
6246,31.418545,48.385,0.5638724,70.875,0.0170716
6247,31.42354,48.77,0.5345704,79.375,0.0075166
6248,31.428545,49.045,0.5113836,66.25,0.0024206
6249,31.43354,49.155,0.5011916000000001,38.25,-0.0005096
6250,31.438545,49.13,0.5106192,8.625,-0.0036946
6251,31.44355,49.08,0.5443802,-7.375,-0.0026754
6252,31.44855,49.09,0.6005636000000001,-4.0,0.0085358
6253,31.45354,49.245000000000005,0.6697418,16.625,0.032487
6254,31.45858,49.56,0.7449078,46.875,0.06968780000000001
6255,31.46354,50.03,0.8158696000000001,78.25,0.1122394
6256,31.468545,50.665,0.8689954000000001,110.25,0.1495676
6257,31.47355,51.425000000000004,0.8914178,139.375,0.1740284
6258,31.47855,52.255,0.8728174000000001,159.375,0.1814176
6259,31.48354,53.085,0.8191820000000001,166.25,0.1723722
6260,31.48855,53.84,0.747838,158.25,0.15058680000000002
6261,31.49354,54.485,0.6770036,140.0,0.12077520000000001
6262,31.49855,55.015,0.6187818,117.75,0.08854300000000001
6263,31.503585,55.45,0.5724082,96.625,0.057712200000000005
6264,31.50855,55.83,0.5391568,81.125,0.034907600000000004
6265,31.513545,56.19,0.5228496,73.75,0.0231868
6266,31.51855,56.57,0.5304936,74.25,0.024843
6267,31.52354,57.005,0.566293,81.75,0.0400036
6268,31.528545,57.505,0.62426,93.125,0.06255340000000001
6269,31.53355,58.075,0.6929286,106.875,0.0865046
6270,31.538545,58.67,0.7577752000000001,116.625,0.10816260000000001
6271,31.543545,59.21,0.8063146,113.75,0.1249794
6272,31.54855,59.685,0.8309028,101.75,0.13810160000000002
6273,31.55354,60.08,0.8291192000000001,86.875,0.1466374
6274,31.55855,60.425000000000004,0.8040214,73.75,0.15262520000000002
6275,31.56355,60.725,0.7659288000000001,64.625,0.1565746
6276,31.568545,60.95,0.7264348,52.625,0.1568294
6277,31.57355,61.025,0.696241,29.75,0.15045940000000002
6278,31.57855,60.910000000000004,0.6812078,-4.0,0.1342796
6279,31.583545,60.645,0.682864,-37.75,0.10969140000000001
6280,31.588555,60.315,0.701337,-59.375,0.08293740000000001
6281,31.59355,60.015,0.7373912,-62.875,0.0648466
6282,31.59855,59.835,0.7914088,-48.0,0.061279400000000005
6283,31.603545,59.775,0.8572746,-24.0,0.0657384
6284,31.608585,59.785000000000004,0.9217390000000001,-5.125,0.0731276
6285,31.61354,59.76,0.9698962000000001,-1.75,0.0793702
6286,31.6186,59.61,0.9951214,-17.125,0.080262
6287,31.623555,59.285000000000004,1.0045490000000001,-47.375,0.0769496
6288,31.628555,58.815,1.0044216000000001,-79.375,0.0661206
6289,31.633545,58.255,1.0003448000000001,-102.875,0.0519792
6290,31.638555,57.675000000000004,0.9947392,-114.25,0.0389844
6291,31.643545,57.13,0.9932104,-112.625,0.0310856
6292,31.64855,56.725,1.0077340000000001,-94.875,0.030321200000000003
6293,31.65356,56.525,1.0476102,-60.625,0.0365638
6294,31.65855,56.595,1.1021374000000002,-13.125,0.049686
6295,31.66358,56.870000000000005,1.1499124,34.25,0.0728728
6296,31.66855,57.175000000000004,1.1709334,58.25,0.1040858
6297,31.673545,57.315,1.1500398,44.625,0.1322412
6298,31.67855,57.185,1.0897796,0.625,0.1462552
6299,31.683555,56.795,1.0072244000000001,-52.0,0.1406496
6300,31.68856,56.27,0.9231404000000001,-91.375,0.1200108
6301,31.693545,55.79,0.858676,-100.625,0.0924924
6302,31.69855,55.495000000000005,0.8316672,-77.125,0.06854120000000001
6303,31.703545,55.465,0.8381646,-32.625,0.0519792
6304,31.70855,55.695,0.85995,20.0,0.0422968
6305,31.71359,56.120000000000005,0.8753654000000001,65.75,0.041277600000000005
6306,31.718555,56.575,0.8749832000000001,88.0,0.0467558
6307,31.72355,56.95,0.856128,82.875,0.057202600000000006
6308,31.728555,57.17,0.8275904000000001,59.375,0.071344
6309,31.733545,57.245000000000005,0.798161,29.75,0.08867040000000001
6310,31.738555,57.230000000000004,0.7734454000000001,5.75,0.105742
6311,31.743555,57.185,0.7589218000000001,-6.25,0.12128480000000001
6312,31.748555,57.17,0.7591766000000001,-5.75,0.1282918
6313,31.75355,57.255,0.7753564000000001,7.375,0.12523420000000002
6314,31.758555,57.505,0.8021104,33.125,0.11478740000000001
6315,31.763545,57.93,0.8302658,67.375,0.10217480000000001
6316,31.76855,58.535000000000004,0.852306,103.375,0.09529520000000001
6317,31.773555,59.285000000000004,0.8584212,135.375,0.092365
6318,31.77855,60.115,0.8487388,157.75,0.0937664
6319,31.78355,60.910000000000004,0.8235136000000001,162.25,0.09593220000000001
6320,31.788555,61.57,0.7864402,145.75,0.0941486
6321,31.79355,61.965,0.7545902,105.75,0.08905260000000001
6322,31.79855,62.01,0.7410858,44.0,0.07669480000000001
6323,31.80356,61.715,0.7581574000000001,-25.125,0.057330000000000006
6324,31.80855,61.105000000000004,0.8054228,-90.875,0.0392392
6325,31.81355,60.25,0.8686132000000001,-146.25,0.026117
6326,31.818585,59.225,0.9361352000000001,-188.0,0.0243334
6327,31.8236,58.065,1.0081162000000001,-218.875,0.0365638
6328,31.828555,56.835,1.0974236000000002,-238.875,0.060642400000000006
6329,31.833555,55.595,1.2105548000000002,-246.875,0.0927472
6330,31.838555,54.410000000000004,1.3406302,-242.25,0.12574380000000002
6331,31.84355,53.345,1.4538888,-225.125,0.15173340000000002
6332,31.848565,52.43,1.512875,-198.25,0.1607788
6333,31.853545,51.67,1.4917266,-167.375,0.145873
6334,31.858555,51.065,1.3887874,-136.625,0.10816260000000001
6335,31.863555,50.575,1.2272442000000001,-109.125,0.053890200000000006
6336,31.86858,50.21,1.0400936,-85.125,-0.0049686
6337,31.87355,49.935,0.8613514000000001,-64.0,-0.0536354
6338,31.87856,49.76,0.7124208000000001,-45.125,-0.08217300000000001
6339,31.88355,49.68,0.6009458000000001,-25.75,-0.0913458
6340,31.888555,49.695,0.523614,-6.25,-0.08179080000000001
6341,31.89356,49.845,0.4759664,16.625,-0.059878
6342,31.898555,50.120000000000005,0.452907,42.25,-0.035035000000000004
6343,31.90355,50.555,0.4537988,70.875,-0.0107016
6344,31.908555,51.120000000000005,0.479024,100.0,0.011975600000000001
6345,31.913545,51.805,0.521066,125.125,0.0361816
6346,31.918555,52.575,0.5736822,145.75,0.0673946
6347,31.923585,53.355000000000004,0.6315218,154.875,0.1052324
6348,31.928555,54.085,0.691782,150.875,0.1406496
6349,31.93355,54.735,0.749749,138.25,0.1626898
6350,31.938555,55.305,0.7989254,121.75,0.16702140000000001
6351,31.94355,55.800000000000004,0.8366358,106.25,0.1542814
6352,31.948555,56.21,0.8614788000000001,90.875,0.1291836
6353,31.95356,56.515,0.8774038000000001,71.375,0.0988624
6354,31.95856,56.64,0.8910356,42.875,0.0679042
6355,31.963555,56.56,0.9040304,4.625,0.038092600000000004
6356,31.968555,56.25,0.9162608000000001,-38.875,0.0126126
6357,31.97355,55.75,0.9302748000000001,-81.125,-0.0085358
6358,31.978555,55.135,0.9495122,-111.375,-0.0264992
6359,31.98356,54.495000000000005,0.9757566000000001,-125.125,-0.0374556
6360,31.98856,53.89,1.0078614000000001,-124.625,-0.038857
6361,31.993555,53.335,1.0386922,-116.0,-0.032487
6362,31.998555,52.835,1.0630256,-105.75,-0.022549800000000002
6363,32.003555,52.36,1.0709244,-97.75,-0.0163072
6364,32.008555,51.925000000000004,1.0595858,-90.875,-0.0163072
6365,32.013565,51.53,1.0290098,-82.875,-0.0212758
6366,32.01856,51.2,0.9813622000000001,-72.625,-0.0277732
6367,32.02355,50.935,0.9260706000000001,-59.375,-0.031340400000000004
6368,32.028595,50.725,0.8711612000000001,-47.375,-0.034652800000000004
6369,32.03355,50.57,0.8247876000000001,-36.625,-0.035672
6370,32.03856,50.465,0.7875868,-26.25,-0.03185
6371,32.04356,50.410000000000004,0.7567560000000001,-16.0,-0.025352600000000003
6372,32.04856,50.4,0.7321678,-6.25,-0.015415400000000001
6373,32.053555,50.425000000000004,0.7136948000000001,1.125,-0.005096
6374,32.058555,50.515,0.7036302,11.375,0.0022932
6375,32.06355,50.745000000000005,0.7047768000000001,32.0,0.011083800000000001
6376,32.06856,51.165,0.7103824000000001,65.125,0.0228046
6377,32.07358,51.805,0.7159880000000001,106.25,0.0329966
6378,32.07856,52.595,0.7184086000000001,142.875,0.040131
6379,32.083555,53.49,0.7209566000000001,168.625,0.038347400000000004
6380,32.08856,54.465,0.7259252,186.875,0.0277732
6381,32.09355,55.480000000000004,0.7294924,198.875,0.0183456
6382,32.09856,56.43,0.7266896,196.625,0.017199000000000002
6383,32.10356,57.13,0.7150962000000001,165.125,0.024206000000000002
6384,32.10856,57.410000000000004,0.7031206,98.25,0.0365638
6385,32.113555,57.235,0.7088536000000001,10.25,0.0485394
6386,32.11856,56.695,0.7445256,-71.375,0.054272400000000005
6387,32.12355,56.04,0.8161244000000001,-119.375,0.0561834
6388,32.12856,55.425000000000004,0.9139676000000001,-127.375,0.0558012
6389,32.133585,54.92,1.0124478000000001,-112.0,0.0504504
6390,32.13856,54.495000000000005,1.0893974,-92.625,0.0364364
6391,32.143555,54.105000000000004,1.1279996,-81.75,0.0091728
6392,32.14856,53.725,1.1279996,-77.125,-0.0259896
6393,32.153555,53.410000000000004,1.1018826000000002,-69.125,-0.06268080000000001
6394,32.15856,53.205,1.0648092,-52.0,-0.0922376
6395,32.163565,53.085,1.0226398,-32.625,-0.1122394
6396,32.168555,53.005,0.9780498000000001,-20.0,-0.1249794
6397,32.173555,52.915,0.9259432000000001,-17.125,-0.1328782
6398,32.17856,52.805,0.8762572000000001,-20.0,-0.13759200000000002
6399,32.183555,52.655,0.8393112,-25.75,-0.1333878
6400,32.188565,52.445,0.8194368000000001,-36.0,-0.117845
6401,32.193565,52.13,0.8227492000000001,-52.625,-0.0938938
6402,32.198565,51.675000000000004,0.8430058,-77.125,-0.0651014
6403,32.203555,51.135,0.8669570000000001,-99.375,-0.037583000000000005
6404,32.20856,50.65,0.886704,-102.25,-0.0132496
6405,32.213555,50.355000000000004,0.8974056,-78.25,0.0075166
6406,32.21856,50.31,0.9002084,-34.25,0.023569
6407,32.223565,50.53,0.9025016,17.75,0.031213
6408,32.22856,50.99,0.908999,68.0,0.0309582
6409,32.2336,51.65,0.9171526000000001,112.0,0.022549800000000002
6410,32.238585,52.445,0.9190636000000001,145.75,0.0098098
6411,32.243555,53.255,0.9060688,160.625,-0.0040768
6412,32.24856,53.93,0.8781682000000001,148.625,-0.0193648
6413,32.25356,54.355000000000004,0.8403304,109.75,-0.033124
6414,32.25856,54.505,0.8031296,57.125,-0.0438256
6415,32.263555,54.45,0.7840196,9.75,-0.0518518
6416,32.26856,54.345,0.7939568,-16.0,-0.0559286
6417,32.273555,54.255,0.8302658,-19.375,-0.0568204
6418,32.27858,54.205,0.8695050000000001,-13.75,-0.051724400000000004
6419,32.283565,54.125,0.8912904,-13.125,-0.0340158
6420,32.288565,53.905,0.8786778000000001,-30.25,-0.011848200000000001
6421,32.29356,53.515,0.8449168,-61.125,0.0019110000000000002
6422,32.29856,53.01,0.8158696000000001,-89.125,0.0017836000000000002
6423,32.303555,52.495000000000005,0.8101366000000001,-101.75,-0.0141414
6424,32.308565,52.07,0.8301384,-94.25,-0.035035000000000004
6425,32.313565,51.825,0.8681036000000001,-67.375,-0.047647600000000005
